vocabulary_id,concept_code,concept_name,concept_id,domain_id,rule
SNOMED,215414001,Water transport accident,438301,Observation,vehicle.csv
SNOMED,214596007,"Noncollision motor vehicle traffic accident involving injury by being thrown against some part of, or object in, motor vehicle while in motion, passenger on motor cycle injured",442439,Observation,vehicle.csv
SNOMED,269673000,Fire on powered aircraft while taking off,4151388,Observation,vehicle.csv
SNOMED,214981003,"Motor vehicle nontraffic accident involving explosion of any part of motor vehicle, except off-road motor vehicle, while in motion, not on public highway",4062661,Observation,vehicle.csv
SNOMED,242155006,Accident during motor racing on enclosed track,4053487,Observation,vehicle.csv
SNOMED,242220003,Crash landing of hang glider,4053633,Observation,vehicle.csv
SNOMED,215876003,"Aircraft collision while taking off, occupant of military aircraft injured",443162,Observation,vehicle.csv
SNOMED,213988002,Injured by object set in motion by train - passenger,443028,Observation,vehicle.csv
SNOMED,215852006,"Hit by boat or part thereof after fall from boat, occupant of small unpowered boat injured",443185,Observation,vehicle.csv
SNOMED,215194007,"Animal-drawn vehicle accident involving breakage of any part of vehicle, occupant of animal-drawn vehicle injured",440278,Observation,vehicle.csv
SNOMED,213940000,Crushed by rolling stock - passenger,442493,Observation,vehicle.csv
SNOMED,213963005,Killed by rolling stock - pedal cyclist,442482,Observation,vehicle.csv
SNOMED,214346007,"Motor vehicle traffic accident due to motor vehicle failing to make curve, without collision on the highway, driver of motor vehicle injured",433112,Observation,vehicle.csv
SNOMED,214089004,"Motor vehicle traffic accident involving collision with another motor vehicle, parked, pedestrian injured",432782,Observation,vehicle.csv
SNOMED,269669003,Powered aircraft collision while taking off,4151387,Observation,vehicle.csv
SNOMED,215117001,Pedal cycle in collision with unridden animal,4062887,Observation,vehicle.csv
SNOMED,213816009,Train collision with platform,4067382,Observation,vehicle.csv
SNOMED,242225008,Accident to manned kite on landing,4072797,Observation,vehicle.csv
SNOMED,214970001,"Motor vehicle nontraffic accident involving breakage of part of motor vehicle, except off-road motor vehicle, while in motion, not on public highway",4062659,Observation,vehicle.csv
SNOMED,242139004,Accident while boarding or alighting from off-road land motor vehicle,4053482,Observation,vehicle.csv
SNOMED,215443009,"Submersion or drowning due to falling from burning ship, swimmer injured",444343,Observation,vehicle.csv
SNOMED,214453004,"Noncollision motor vehicle traffic accident involving fall from car in street while boarding or alighting, rider of animal or occupant of animal-drawn vehicle injured",443044,Observation,vehicle.csv
SNOMED,215250006,"Animal-drawn vehicle accident involving being run over by animal-drawn vehicle, rider of animal injured",442399,Observation,vehicle.csv
SNOMED,213941001,Crushed by rolling stock - pedestrian,442492,Observation,vehicle.csv
SNOMED,216191008,"Hit by object falling from aircraft, without accident to aircraft, member of crew of commercial aircraft in surface to surface transport injured",439543,Observation,vehicle.csv
SNOMED,216127000,"Accident in alighting from aircraft, occupant of unpowered aircraft, except parachutist, injured",4310782,Observation,vehicle.csv
SNOMED,269686009,Sucked into aircraft jet,4148573,Observation,vehicle.csv
SNOMED,215918007,Aircraft fire on takeoff,4070633,Observation,vehicle.csv
SNOMED,242194007,Powered aircraft collision with fixed structure while maneuvering on ground,4054368,Observation,vehicle.csv
SNOMED,242238000,Accident to spacecraft in flight,4054381,Observation,vehicle.csv
SNOMED,216077004,"Balloon accident, occupant of unpowered aircraft injured",4070895,Observation,vehicle.csv
SNOMED,215890000,"Aircraft collision while landing, occupant of commercial aircraft in surface to air transport injured",443157,Observation,vehicle.csv
SNOMED,214288001,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and object thrown in front of motor vehicle, driver of motor vehicle injured",439371,Observation,vehicle.csv
SNOMED,216049008,"Explosion on aircraft while in transit, occupant of unpowered aircraft, except parachutist, injured",442729,Observation,vehicle.csv
SNOMED,214598008,"Noncollision motor vehicle traffic accident with injury by being thrown against some part of, or object in, motor vehicle while in motion, rider of animal or occupant of animal-drawn vehicle injured",442437,Observation,vehicle.csv
SNOMED,242090001,Motor vehicle on road in collision with vehicle running on rails,4054296,Observation,vehicle.csv
SNOMED,215465009,"Submersion or drowning due to falling from crushed watercraft, docker or stevedore injured",444332,Observation,vehicle.csv
SNOMED,215565006,"Struck by boat or part thereof after fall or jump from damaged boat, water skier injured",443999,Observation,vehicle.csv
SNOMED,213997003,Train hit by falling object - pedestrian injured,443021,Observation,vehicle.csv
SNOMED,214576004,"Noncollision motor vehicle traffic accident involving fire starting in motor vehicle while in motion, rider of animal or occupant of animal-drawn vehicle injured",442647,Observation,vehicle.csv
SNOMED,216304001,"Accident involving object thrown in cable car, not running on rails",4309745,Observation,vehicle.csv
SNOMED,216128005,"Accident in alighting from aircraft, parachutist injured",4310783,Observation,vehicle.csv
SNOMED,274914003,Motor vehicle on road in collision with unridden animal,4168854,Observation,vehicle.csv
SNOMED,215448000,"Submersion or drowning due to jumping from burning ship, occupant of small unpowered boat injured",444331,Observation,vehicle.csv
SNOMED,215438002,"Submersion or drowning due to falling from burning ship, occupant of small unpowered boat injured",444346,Observation,vehicle.csv
SNOMED,215856009,"Hit by boat or part thereof after fall from boat, water skier injured",443183,Observation,vehicle.csv
SNOMED,215258004,"Animal-drawn vehicle accident involving being thrown from animal-drawn vehicle, occupant of animal-drawn vehicle injured",442402,Observation,vehicle.csv
SNOMED,215879005,"Aircraft collision while taking off, occupant of commercial aircraft in surface to air transport injured",438627,Observation,vehicle.csv
SNOMED,214397004,"Motor vehicle traffic accident due to motor vehicle going out of control due to driver inattention, without collision on the highway, pedestrian injured",443009,Observation,vehicle.csv
SNOMED,709066006,Motor vehicle accident with ejection of person from vehicle,46271039,Observation,vehicle.csv
SNOMED,243531000000106,Overturning of vehicle,44790563,Observation,vehicle.csv
SNOMED,566741000000103,Powered aircraft collision with other aircraft while manoeuvring on ground,44803069,Observation,vehicle.csv
SNOMED,295971000000106,Pedal cycle accident involving collision between pedal cycle and agricultural vehicle,44791618,Observation,vehicle.csv
SNOMED,243501000000100,Motor vehicle collision,44790560,Observation,vehicle.csv
SNOMED,709067002,Motor vehicle accident without ejection of person from vehicle,46271040,Observation,vehicle.csv
SNOMED,679791000000102,Accident to manned kite in collision with other aircraft,44813434,Observation,vehicle.csv
SNOMED,295941000000100,Pedal cycle accident involving collision between pedal cycle and automobile,44791615,Observation,vehicle.csv
SNOMED,297871000000106,HGV - heavy goods vehicle accident,44791687,Observation,vehicle.csv
SNOMED,566751000000100,Accident to glider in collision with other aircraft,44813325,Observation,vehicle.csv
SNOMED,296101000000105,Light goods vehicle accident,44791641,Observation,vehicle.csv
SNOMED,418565008,Parachute descent accident,4303824,Observation,vehicle.csv
SNOMED,566761000000102,Accident to hang glider in collision with other aircraft,44803086,Observation,vehicle.csv
SNOMED,418161006,Vehicle accident,4168046,Observation,vehicle.csv
SNOMED,295991000000105,Pedal cycle accident involving collision between pedal cycle and train,44791624,Observation,vehicle.csv
SNOMED,418399005,Motor vehicle accident,435134,Observation,vehicle.csv
SNOMED,418756003,Deck machinery accident in water transport,4304281,Observation,vehicle.csv
SNOMED,241441000000100,Motor vehicle on road in collision with van,44790692,Observation,vehicle.csv
SNOMED,426772002,Automobile accident,4145511,Observation,vehicle.csv
SNOMED,418052009,Galley machinery accident in water transport,4166896,Observation,vehicle.csv
SNOMED,269656002,Overturning of off-road land motor vehicle,4151268,Observation,vehicle.csv
SNOMED,242167008,Accident to spectator during motor racing on rough ground,4054313,Observation,vehicle.csv
SNOMED,215301003,Knocked down by animal being ridden,4064267,Observation,vehicle.csv
SNOMED,215914009,"Aircraft crash while landing, occupant of unpowered aircraft, except parachutist, injured",443141,Observation,vehicle.csv
SNOMED,215566007,"Struck by boat or part thereof after fall or jump from damaged boat, swimmer injured",443998,Observation,vehicle.csv
SNOMED,216135002,"Fall in aircraft, not due to an accident to aircraft, member of crew of commercial aircraft in surface to surface transport injured",439500,Observation,vehicle.csv
SNOMED,214085005,"Motor vehicle traffic accident involving collision with another motor vehicle, parked, passenger on motor cycle injured",433379,Observation,vehicle.csv
SNOMED,127350007,"Motor vehicle accident, passenger",441741,Condition,vehicle.csv
SNOMED,214106007,"Motor vehicle traffic accident involving collision with another motor vehicle, stalled, passenger of motor vehicle injured",442895,Observation,vehicle.csv
SNOMED,214344005,"Motor vehicle traffic accident due to loss of control, without collision on the highway",443332,Observation,vehicle.csv
SNOMED,214179001,"Motor vehicle traffic accident involving collision between motor vehicle and pedal cycle, pedal cyclist injured",442666,Observation,vehicle.csv
SNOMED,216129002,"Accident in alighting from aircraft, member of ground crew or airline employee injured",4312584,Observation,vehicle.csv
SNOMED,242206005,Accident to balloon with loss of hot air,4072791,Observation,vehicle.csv
SNOMED,214438007,"Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, passenger of motor vehicle injured",443049,Observation,vehicle.csv
SNOMED,216162005,"Fall from aircraft, not due to an accident to aircraft, parachutist injured",439493,Observation,vehicle.csv
SNOMED,214280008,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and fallen stone, traffic sign, tree or utility pole, passenger on motor cycle injured",439375,Observation,vehicle.csv
SNOMED,215541008,"Hit by falling object due to accident to watercraft, occupant of small unpowered boat injured",443852,Observation,vehicle.csv
SNOMED,216024009,"Collision of aircraft with bird, while in transit, occupant of commercial aircraft in surface to air transport injured",442869,Observation,vehicle.csv
SNOMED,216013007,"Collision of aircraft with another aircraft, while in transit, occupant of commercial aircraft in surface to air transport injured",442872,Observation,vehicle.csv
SNOMED,216184005,"Hit by aircraft, without accident to aircraft, occupant of unpowered aircraft, except parachutist, injured",433108,Observation,vehicle.csv
SNOMED,214529008,"Noncollision motor vehicle traffic accident involving explosion of any part of motor vehicle while in motion, motor cyclist injured",442802,Observation,vehicle.csv
SNOMED,54516009,Passenger in watercraft accident,439226,Condition,vehicle.csv
SNOMED,214588002,"Noncollision motor vehicle traffic accident involving being hit by object thrown into or on motor vehicle while in motion, pedal cyclist injured",442433,Observation,vehicle.csv
SNOMED,269672005,Powered aircraft crash while landing,4152531,Observation,vehicle.csv
SNOMED,216195004,"Hit by object falling from aircraft, without accident to aircraft, occupant of unpowered aircraft, except parachutist, injured",439553,Observation,vehicle.csv
SNOMED,214640008,Motor vehicle accident off public road,437738,Observation,vehicle.csv
SNOMED,214595006,"Noncollision motor vehicle traffic accident involving injury by being thrown against some part of, or object in, motor vehicle while in motion, motor cyclist injured",442463,Observation,vehicle.csv
SNOMED,242125004,Fall while boarding or alighting from goods vehicle,4054303,Observation,vehicle.csv
SNOMED,215581001,Immersion or drowning due to fall from gangplank,4068460,Observation,vehicle.csv
SNOMED,242226009,Crash landing of manned kite,4072798,Observation,vehicle.csv
SNOMED,214299004,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and boundary fence",4065065,Observation,vehicle.csv
SNOMED,213824004,"Train collision with rock, railway employee injured",442690,Observation,vehicle.csv
SNOMED,214393000,"Motor vehicle traffic accident due to motor vehicle going out of control due to driver inattention, without collision on the highway, passenger on motor cycle injured",443296,Observation,vehicle.csv
SNOMED,214111009,"Motor vehicle traffic accident involving collision with another motor vehicle, stalled, pedal cyclist injured",442683,Observation,vehicle.csv
SNOMED,10298002,"Victim, motorcycle rider in vehicular AND/OR traffic accident",438310,Condition,vehicle.csv
SNOMED,271580006,Collision between animal-drawn vehicle and fixed object,4152176,Observation,vehicle.csv
SNOMED,242108001,Accident while boarding or alighting from motor bus,4054300,Observation,vehicle.csv
SNOMED,216094002,"Manned kite accident, parachutist injured",4067974,Observation,vehicle.csv
SNOMED,215190003,Accident due to breakage of part of animal-drawn vehicle,4067270,Observation,vehicle.csv
SNOMED,215903006,"Aircraft crash while taking off, occupant of unpowered aircraft, except parachutist, injured",443148,Observation,vehicle.csv
SNOMED,216159007,"Fall from aircraft, not due to an accident to aircraft, occupant of commercial aircraft in surface to air transport injured",439495,Observation,vehicle.csv
SNOMED,213942008,Crushed by rolling stock - pedal cyclist,442491,Observation,vehicle.csv
SNOMED,214475002,"Noncollision motor vehicle traffic accident involving being trapped by door of motor bus while boarding or alighting, rider of animal or occupant of animal-drawn vehicle injured",442908,Observation,vehicle.csv
SNOMED,213898009,"Train accident involving burning, railway employee injured",442503,Observation,vehicle.csv
SNOMED,214609001,"Noncollision motor vehicle traffic accident involving object falling in or on motor vehicle while in motion, passenger on motor cycle injured",442429,Observation,vehicle.csv
SNOMED,242112007,Fall from car while boarding or alighting due to tripping on seat belt,4054301,Observation,vehicle.csv
SNOMED,242224007,Accident to manned kite in collision with tall structure,4072796,Observation,vehicle.csv
SNOMED,215974004,Forced landing while landing,4066216,Observation,vehicle.csv
SNOMED,242168003,Accident during motor car rally,4053493,Observation,vehicle.csv
SNOMED,242219009,Accident to hang glider on landing,4053733,Observation,vehicle.csv
SNOMED,213783002,"Collision between railway vehicles followed by derailment, pedal cyclist injured",438662,Observation,vehicle.csv
SNOMED,215255001,Thrown from animal-drawn vehicle,4064258,Observation,vehicle.csv
SNOMED,214744007,Hit by off-road land motor vehicle,4063546,Observation,vehicle.csv
SNOMED,216076008,Balloon accident,4070894,Observation,vehicle.csv
SNOMED,213897004,Train accident involving burning,4064670,Observation,vehicle.csv
SNOMED,215243007,"Animal-drawn vehicle accident involving overturning of animal-drawn vehicle, rider of animal injured",444313,Observation,vehicle.csv
SNOMED,214100001,"Motor vehicle traffic accident involving collision with another motor vehicle, stopped, pedal cyclist injured",442899,Observation,vehicle.csv
SNOMED,214594005,"Noncollision motor vehicle traffic accident involving injury by being thrown against some part of, or object in, motor vehicle while in motion, passenger of motor vehicle injured",442464,Observation,vehicle.csv
SNOMED,242075000,Railway vehicle collision with malicious obstruction,4054294,Observation,vehicle.csv
SNOMED,213823005,Train collision with rock on railway,4064547,Observation,vehicle.csv
SNOMED,216163000,"Fall from aircraft, not due to an accident to aircraft, member of ground crew or airline employee injured",439492,Observation,vehicle.csv
SNOMED,215807008,Crushed between ship and wharf - docker or stevedore injured,443479,Observation,vehicle.csv
SNOMED,216140005,"Fall in aircraft, not due to an accident to aircraft, parachutist injured",440903,Observation,vehicle.csv
SNOMED,214357002,"Motor vehicle traffic accident due to motor vehicle going out of control due to blowout, without collision on the highway, driver of motor vehicle injured",443320,Observation,vehicle.csv
SNOMED,214587007,"Noncollision motor vehicle traffic accident involving being hit by object thrown into or on motor vehicle while in motion, rider of animal or occupant of animal-drawn vehicle injured",442466,Observation,vehicle.csv
SNOMED,214395007,"Motor vehicle traffic accident due to motor vehicle going out of control due to driver inattention, without collision on the highway, rider of animal or occupant of animal-drawn vehicle injured",443011,Observation,vehicle.csv
SNOMED,214526001,Accident due to explosion in moving motor vehicle on road,4061949,Observation,vehicle.csv
SNOMED,215941004,Aircraft explosion on takeoff,4065331,Observation,vehicle.csv
SNOMED,242140002,Fall while boarding or alighting from off-road land motor vehicle,4053483,Observation,vehicle.csv
SNOMED,216047005,"Explosion on aircraft while in transit, occupant of commercial aircraft in surface to air transport injured",442730,Observation,vehicle.csv
SNOMED,213914006,"Fall in train, passenger injured",438651,Observation,vehicle.csv
SNOMED,216297000,Accident to cable car not running on rails,440928,Observation,vehicle.csv
SNOMED,216283008,Accident involving logging car,4309629,Observation,vehicle.csv
SNOMED,242207001,Fire on balloon in flight,4054372,Observation,vehicle.csv
SNOMED,215313008,Trampled by animal being ridden,4068095,Observation,vehicle.csv
SNOMED,216053005,Fire on aircraft while in transit,4066229,Observation,vehicle.csv
SNOMED,215927008,"Fire on aircraft while taking off, member of ground crew or airline employee injured",443134,Observation,vehicle.csv
SNOMED,215981006,"Forced landing while landing, occupant of unpowered aircraft, except parachutist, injured",442875,Observation,vehicle.csv
SNOMED,213919001,"Fall on train, passenger injured",442499,Observation,vehicle.csv
SNOMED,48084008,Driver in vehicular AND/OR traffic accident,432510,Condition,vehicle.csv
SNOMED,214131008,"Motor vehicle traffic accident involving collision with another motor vehicle, abandoned on highway, occupant of tram injured",442678,Observation,vehicle.csv
SNOMED,214563005,"Noncollision motor vehicle traffic accident involving being accidentally pushed from motor vehicle while in motion, passenger on motor cycle injured",442659,Observation,vehicle.csv
SNOMED,47183003,Passenger in aircraft accident,4264183,Condition,vehicle.csv
SNOMED,269680003,"Collision of powered aircraft with bird, while in flight",4148571,Observation,vehicle.csv
SNOMED,242078003,Fall from railway vehicle in motion,4072659,Observation,vehicle.csv
SNOMED,242209003,Glider accident on take off,4053730,Observation,vehicle.csv
SNOMED,215515002,Crushed-ships in collision - swimmer injured,444138,Observation,vehicle.csv
SNOMED,271579008,Motor vehicle on road in collision with nonmotor vehicle,4152175,Observation,vehicle.csv
SNOMED,242180006,Injured by propeller after falling from damaged vessel,4054363,Observation,vehicle.csv
SNOMED,242228005,Fall from aircraft in flight,4054375,Observation,vehicle.csv
SNOMED,242165000,Accident to motorcycle during motor racing on rough ground,4053623,Observation,vehicle.csv
SNOMED,216254005,"Sucked into aircraft jet, without accident to aircraft, member of ground crew or airline employee injured",439515,Observation,vehicle.csv
SNOMED,215315001,"Trampled by animal being ridden, rider of animal injured",442357,Observation,vehicle.csv
SNOMED,214118003,"Motor vehicle traffic accident involving collision with another motor vehicle, disabled, motor cyclist injured",442842,Observation,vehicle.csv
SNOMED,214589005,"Noncollision motor vehicle traffic accident involving being hit by object thrown into or on motor vehicle while in motion, pedestrian injured",442434,Observation,vehicle.csv
SNOMED,214562000,"Noncollision motor vehicle traffic accident involving being accidentally pushed from motor vehicle while in motion, motor cyclist injured",442660,Observation,vehicle.csv
SNOMED,34552002,Victim in two vehicle accident,444065,Condition,vehicle.csv
SNOMED,214403005,"Motor vehicle traffic accident due to motor vehicle going out of control due to excessive speed, without collision on the highway, motor cyclist injured",443007,Observation,vehicle.csv
SNOMED,216188008,"Hit by object falling from aircraft, without accident to aircraft",4310788,Observation,vehicle.csv
SNOMED,269678009,Forced landing while powered aircraft landing,4151390,Observation,vehicle.csv
SNOMED,242218001,Accident to hang glider in collision with tall structure,4053732,Observation,vehicle.csv
SNOMED,216157009,"Fall from aircraft, not due to an accident to aircraft, member of crew of commercial aircraft in surface to surface transport injured",439496,Observation,vehicle.csv
SNOMED,213804003,"Train collision with fallen tree, passenger injured",442699,Observation,vehicle.csv
SNOMED,214209006,"Motor vehicle traffic accident involving pedestrian dragged by motor vehicle, passenger of motor vehicle injured",435420,Observation,vehicle.csv
SNOMED,214151007,"Motor vehicle traffic accident involving collision between motor vehicle and animal carrying a person, passenger of motor vehicle injured",441463,Observation,vehicle.csv
SNOMED,214574001,"Noncollision motor vehicle traffic accident involving fire starting in motor vehicle while in motion, passenger on motor cycle injured",442649,Observation,vehicle.csv
SNOMED,214230002,Pedestrian run over by motor vehicle,4060285,Observation,vehicle.csv
SNOMED,5380001,On ground bystander victim in aircraft accident,4202524,Condition,vehicle.csv
SNOMED,215037000,"Motor vehicle nontraffic accident involving being hit by object thrown into motor vehicle, except off-road motor vehicle, while in motion, not on public highway",4067039,Observation,vehicle.csv
SNOMED,215003008,"Motor vehicle nontraffic accident involving jump from motor vehicle, except off-road motor vehicle, while in motion, not on public highway",4069280,Observation,vehicle.csv
SNOMED,214653006,Fall from motor-driven snow vehicle,4060783,Observation,vehicle.csv
SNOMED,215612006,"Submersion or drowning due to being washed overboard, occupant of small unpowered boat injured",443691,Observation,vehicle.csv
SNOMED,215925000,"Fire on aircraft while taking off, occupant of unpowered aircraft, except parachutist, injured",443136,Observation,vehicle.csv
SNOMED,216270007,"Spacecraft launching pad accident, member of ground crew injured",432531,Observation,vehicle.csv
SNOMED,213771004,Train accident involving collision with rolling stock,437764,Observation,vehicle.csv
SNOMED,242229002,Air transport accident without damage to aircraft,438036,Observation,vehicle.csv
SNOMED,274913009,Motor vehicle on road in collision with another motor vehicle,433930,Observation,vehicle.csv
SNOMED,214517004,"Noncollision motor vehicle traffic accident involving breakage of any part of motor vehicle while in motion, passenger of motor vehicle injured",442825,Observation,vehicle.csv
SNOMED,214132001,"Motor vehicle traffic accident involving collision with another motor vehicle, abandoned on highway, rider of animal or occupant of animal-drawn vehicle injured",442681,Observation,vehicle.csv
SNOMED,274916001,Fire in watercraft,4168855,Observation,vehicle.csv
SNOMED,215841000,Hit by boat while water skiing,4066099,Observation,vehicle.csv
SNOMED,242079006,Fall from stationary railway vehicle,4053420,Observation,vehicle.csv
SNOMED,242145007,Accident to unpowered road vehicle or conveyance,4053574,Observation,vehicle.csv
SNOMED,242121008,Fall on stationary public service vehicle,4053475,Observation,vehicle.csv
SNOMED,215946009,"Explosion on aircraft while taking off, occupant of commercial aircraft in surface to air transport injured",442968,Observation,vehicle.csv
SNOMED,215613001,"Submersion or drowning due to being washed overboard, occupant of small powered boat occupant",443690,Observation,vehicle.csv
SNOMED,215932009,"Fire on aircraft while landing, occupant of military aircraft injured",442978,Observation,vehicle.csv
SNOMED,214540000,"Noncollision motor vehicle traffic accident involving fall from motor vehicle while in motion, motor cyclist injured",442810,Observation,vehicle.csv
SNOMED,214172005,"Motor vehicle traffic accident involving collision between motor vehicle and pedal cycle, driver of motor vehicle injured",442452,Observation,vehicle.csv
SNOMED,214561007,"Noncollision motor vehicle traffic accident involving being accidentally pushed from motor vehicle while in motion, passenger of motor vehicle injured",442661,Observation,vehicle.csv
SNOMED,242117001,Accidental poisoning from exhaust gas of moving motor vehicle on road,4053431,Observation,vehicle.csv
SNOMED,215319007,Ridden animal stumbled and fell,4063019,Observation,vehicle.csv
SNOMED,242179008,Injured by being struck by watercraft after falling from damaged vessel,4053722,Observation,vehicle.csv
SNOMED,215449008,"Submersion or drowning due to jumping from burning ship, occupant of small powered boat injured",444330,Observation,vehicle.csv
SNOMED,215883005,"Aircraft collision while taking off, ground crew or airline employee injured",443161,Observation,vehicle.csv
SNOMED,242190003,Accident to powered aircraft,442984,Observation,vehicle.csv
SNOMED,215479001,"Submersion or drowning due to ship sinking, occupant of small unpowered boat injured",444326,Observation,vehicle.csv
SNOMED,215475007,"Submersion or drowning due to jumping from crushed watercraft, docker or stevedore injured",444327,Observation,vehicle.csv
SNOMED,216026006,"Collision of aircraft with bird, while in transit, occupant of unpowered aircraft, except parachutist, injured",442868,Observation,vehicle.csv
SNOMED,214592009,Injured by being thrown against moving motor vehicle on road,4060656,Observation,vehicle.csv
SNOMED,216108006,Accident boarding aircraft,4065476,Observation,vehicle.csv
SNOMED,242076004,Railway accident involving derailment without collision,4053419,Observation,vehicle.csv
SNOMED,242160005,Accident to car during race on closed public road,4053622,Observation,vehicle.csv
SNOMED,215460004,"Submersion or drowning due to falling from crushed watercraft, occupant of small powered boat injured",444335,Observation,vehicle.csv
SNOMED,215968004,"Forced landing while taking off, occupant of commercial aircraft in surface to air transport injured",442953,Observation,vehicle.csv
SNOMED,215920005,"Fire on aircraft while taking off, occupant of military aircraft injured",442970,Observation,vehicle.csv
SNOMED,213989005,Injured by object set in motion by train - pedestrian,443027,Observation,vehicle.csv
SNOMED,214474003,"Noncollision motor vehicle traffic accident involving being trapped by door of motor bus while boarding or alighting, occupant of tram injured",442909,Observation,vehicle.csv
SNOMED,216085008,"Glider accident, member of ground crew injured",442718,Observation,vehicle.csv
SNOMED,214530003,"Noncollision motor vehicle traffic accident involving explosion of any part of motor vehicle while in motion, passenger on motor cycle injured",442801,Observation,vehicle.csv
SNOMED,214174006,"Motor vehicle traffic accident involving collision between motor vehicle and pedal cycle, passenger of motor vehicle injured",442454,Observation,vehicle.csv
SNOMED,214348008,"Motor vehicle traffic accident due to motor vehicle failing to make curve, without collision on the highway, motor cyclist injured",437736,Observation,vehicle.csv
SNOMED,214469006,Noncollision motor vehicle traffic accident involving being trapped by door of motor bus while boarding or alighting,4061829,Observation,vehicle.csv
SNOMED,242210008,Accident to glider in flight,4054373,Observation,vehicle.csv
SNOMED,214447004,Noncollision motor vehicle traffic accident involving fall from car in street while boarding or alighting,4060530,Observation,vehicle.csv
SNOMED,242109009,Fall down stairs of motor bus while boarding or alighting,4053568,Observation,vehicle.csv
SNOMED,242137002,Off-road land motor vehicle in collision with pedestrian,4053573,Observation,vehicle.csv
SNOMED,215881007,"Aircraft collision while taking off, occupant of unpowered aircraft, except parachutist, injured",443150,Observation,vehicle.csv
SNOMED,215887006,"Aircraft collision while landing, occupant of military aircraft injured",443159,Observation,vehicle.csv
SNOMED,216247004,"Sucked into aircraft jet, without accident to aircraft, occupant of military aircraft injured",439519,Observation,vehicle.csv
SNOMED,216193006,"Hit by object falling from aircraft, without accident to aircraft, occupant of commercial aircraft in surface to air transport injured",439542,Observation,vehicle.csv
SNOMED,215546003,"Hit by falling object due to accident to watercraft, swimmer injured",443849,Observation,vehicle.csv
SNOMED,215302005,Knocked down by animal being ridden - pedestrian injured,442391,Observation,vehicle.csv
SNOMED,216300005,"Accident caused by being caught by cable car, not on rails",4309743,Observation,vehicle.csv
SNOMED,242156007,Accident to car racing on enclosed track,4053577,Observation,vehicle.csv
SNOMED,215904000,Aircraft crash on takeoff - parachutist injured,443147,Observation,vehicle.csv
SNOMED,214666006,"Nontraffic accident involving being hit by motor-driven snow vehicle, driver of motor vehicle injured",443804,Observation,vehicle.csv
SNOMED,214405003,"Motor vehicle traffic accident due to motor vehicle going out of control due to excessive speed, without collision on the highway, passenger on motor cycle injured",443006,Observation,vehicle.csv
SNOMED,214171003,Motor vehicle on road in collision with pedal cycle,4061564,Observation,vehicle.csv
SNOMED,215509002,Crushed between ships in collision,4065607,Observation,vehicle.csv
SNOMED,215447005,Submersion and drowning due to jumping from burning ship,4064415,Observation,vehicle.csv
SNOMED,213938005,Crushed by rolling stock,4064682,Observation,vehicle.csv
SNOMED,214323005,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and safety island, driver of motor vehicle injured",443127,Observation,vehicle.csv
SNOMED,216252009,"Sucked into aircraft jet, without accident to aircraft, occupant of unpowered aircraft, except parachutist, injured",439514,Observation,vehicle.csv
SNOMED,242116005,"Accident to motor vehicle on road, not involving collision",432509,Observation,vehicle.csv
SNOMED,215983009,"Forced landing while landing, member of ground crew or airline employee injured",442876,Observation,vehicle.csv
SNOMED,215201000,"Animal-drawn vehicle accident involving collision between animal-drawn vehicle and animal, occupant of animal-drawn vehicle injured",442206,Observation,vehicle.csv
SNOMED,214379007,"Motor vehicle traffic accident due to motor vehicle going out of control due to driver falling asleep, without collision on the highway, driver of motor vehicle injured",443308,Observation,vehicle.csv
SNOMED,214605007,"Noncollision motor vehicle traffic accident involving object falling in or on motor vehicle while in motion, driver of motor vehicle injured",442435,Observation,vehicle.csv
SNOMED,25636008,Driver in watercraft accident,4106309,Condition,vehicle.csv
SNOMED,242135005,Off-road land motor vehicle in collision with object,4053480,Observation,vehicle.csv
SNOMED,215526008,Crushed by lifeboat - swimmer injured,443854,Observation,vehicle.csv
SNOMED,216250001,"Sucked into aircraft jet, without accident to aircraft, occupant of commercial aircraft in surface to air transport injured",439512,Observation,vehicle.csv
SNOMED,213869005,"Derailment due to train problem, without antecedent collision, passenger injured",442516,Observation,vehicle.csv
SNOMED,215215003,"Animal-drawn vehicle accident involving collision between animal-drawn vehicle and pedestrian, pedestrian conveyance or pedestrian vehicle, occupant of animal-drawn vehicle injured",442199,Observation,vehicle.csv
SNOMED,215191004,"Animal-drawn vehicle accident involving breakage of any part of vehicle, pedestrian injured",442202,Observation,vehicle.csv
SNOMED,215143000,"Pedal cycle accident involving collision between pedal cycle and pedestrian, pedal cyclist injured",442246,Observation,vehicle.csv
SNOMED,214378004,"Motor vehicle traffic accident due to motor vehicle going out of control due to driver falling asleep, without collision on the highway",4066344,Observation,vehicle.csv
SNOMED,277136005,Motor vehicle on road in collision with bollard,4172518,Observation,vehicle.csv
SNOMED,242166004,Accident to car during motor racing on rough ground,4072784,Observation,vehicle.csv
SNOMED,215059003,"Motor vehicle nontraffic accident involving injury by being thrown against some part of, or object in motor vehicle, except off-road motor vehicle, while in motion, not on public highway",4067040,Observation,vehicle.csv
